aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm
108,금천롯데캐슬골드파크1차,2016,개인, , ,"94,000",23,6,2024,중개거래,서울 금천구,71.39,12,1147,N,24.09.05,11545,개인,독산동
111,금천롯데캐슬골드파크1차,2016,개인, , ,"86,700",24,6,2024,중개거래,서울 금천구,59.9384,16,1147,N,25.01.31,11545,개인,독산동
1405,독산주공14단지,1990,개인, , ,"36,000",15,7,2024,중개거래,경기 광명시,38.64,5,1088,N,25.01.03,11545,개인,독산동
1404,독산주공14단지,1990,개인, , ,"51,000",19,7,2024,중개거래,서울 금천구,59.22,15,1088,N,24.10.10,11545,개인,독산동
304동,금천롯데캐슬골드파크3차,2018,개인, , ,"117,000",13,7,2024,중개거래,서울 금천구,84.4855,29,1155,N,24.11.15,11545,개인,독산동
301동,금천롯데캐슬골드파크3차,2018,개인, , ,"87,000",30,7,2024,중개거래,서울 금천구,59.9672,23,1155,N,24.12.03,11545,개인,독산동
105,두산,1998,개인, , ,"95,000",31,7,2024,중개거래,서울 금천구,134.95,19,769,N,24.10.28,11545,개인,가산동
110,벽산,2000,개인, , ,"54,000",26,7,2024,중개거래,서울 금천구,84.99,13,1010,N,24.11.15,11545,개인,시흥동
302동,금천롯데캐슬골드파크3차,2018,개인, , ,"88,000",28,7,2024,중개거래,서울 금천구,59.968,41,1155,N,25.03.19,11545,개인,독산동
114,두산,1998,개인, , ,"60,000",28,7,2024,중개거래,서울 금천구,59.84,4,769,N,24.09.30,11545,개인,가산동
2,한신아파트,1991,개인, , ,"71,000",19,7,2024,중개거래,서울 금천구,129.66,12,1093-4,N,24.12.03,11545,개인,독산동
301동,금천롯데캐슬골드파크3차,2018,개인, , ,"92,000",25,7,2024,중개거래,"서울 강북구, 서울 금천구",59.9662,25,1155,N,24.10.21,11545,개인,독산동
5,무지개,1980,개인, , ,"64,000",19,8,2024,중개거래,서울 금천구,67.93,7,109-1,N,25.01.06,11545,개인,시흥동
 ,설악솔내음,2002,개인, , ,"34,000",3,8,2024,중개거래,서울 금천구,51.59,4,1138,N,24.10.30,11545,개인,독산동
112,두산,1998,개인, , ,"60,000",30,8,2024,중개거래,서울 금천구,59.84,14,769,N,24.11.19,11545,개인,가산동
12,한신아파트,1991,개인, , ,"65,500",6,8,2024,중개거래,경기 광명시,89.46,22,1093-4,N,24.10.18,11545,개인,독산동
 ,두산,1998,개인,24.10.15,O,"60,000",30,8,2024,중개거래,서울 금천구,59.84,14,769,N, ,11545,개인,가산동
 ,두산,1998,개인,24.10.10,O,"60,000",30,8,2024,중개거래,서울 금천구,59.84,14,769,N, ,11545,개인,가산동
102,관악산신도브래뉴,2006,개인, , ,"65,500",28,8,2024,중개거래,"서울 금천구, 서울 양천구",84.8,8,1017,N,24.11.19,11545,개인,시흥동
 ,동심,2003,개인, , ,"34,000",26,8,2024,중개거래,서울 금천구,48.1749,7,184-4,N,24.10.31,11545,개인,독산동
107,금천롯데캐슬골드파크1차,2016,개인, , ,"96,000",31,8,2024,중개거래,서울 금천구,59.9384,22,1147,N,25.01.08,11545,개인,독산동
112,두산,1998,개인, , ,"60,000",30,8,2024,중개거래,서울 금천구,59.84,14,769,N,24.11.19,11545,개인,가산동
105,독산동중앙하이츠빌,2004,개인, , ,"79,000",20,9,2024,중개거래,서울 금천구,84.8768,10,1140,N,24.12.23,11545,개인,독산동
SM 엘루이 아파트,SM엘루이,2012,개인, , ,"60,000",23,9,2024,중개거래,경기 광명시,84.98,10,791-40,N,24.11.22,11545,개인,시흥동
신도브래뉴아파트 102,신도브래뉴,2002,개인, , ,"66,500",30,9,2024,중개거래,서울 금천구,73.2,7,955,N,24.11.20,11545,개인,독산동
107,금천롯데캐슬골드파크1차,2016,개인, , ,"95,500",28,9,2024,중개거래,서울 금천구,59.9384,21,1147,N,25.02.10,11545,개인,독산동
1,남서울건영2,1989,개인, , ,"28,500",30,9,2024,중개거래,서울 금천구,41.34,2,384-12,N,24.10.11,11545,개인,시흥동
8,한신아파트,1991,개인, , ,"66,800",20,9,2024,중개거래,서울 금천구,89.46,5,1093-4,N,24.12.06,11545,개인,독산동
101,남서울힐스테이트,2014,개인, , ,"80,000",19,9,2024,중개거래,"서울 금천구, 서울 양천구",59.973,14,1026,N,25.01.20,11545,개인,시흥동
101,금강,2000,개인, , ,"63,000",11,9,2024,중개거래,서울 금천구,115.28,2,1008,N,24.11.04,11545,개인,시흥동
 ,백운한비치5,2018,개인, , ,"28,500",10,9,2024,중개거래,서울 금천구,39.27,2,962-8,N,24.12.30,11545,개인,시흥동
514,관악산벽산타운5,2004,개인, , ,"39,000",23,9,2024,중개거래,서울 금천구,114.84,2,1013,N,24.10.31,11545,개인,시흥동
114,두산,1998,개인, , ,"60,500",16,10,2024,중개거래,"경기 안양시 동안구, 서울 금천구",59.84,7,769,N,25.01.15,11545,개인,가산동
110,금천롯데캐슬골드파크1차,2016,개인, , ,"135,000",24,10,2024,중개거래,서울 금천구,101.8346,13,1147,N,25.03.10,11545,개인,독산동
302동,금천롯데캐슬골드파크3차,2018,개인, , ,"115,000",30,10,2024,직거래, ,84.408,11,1155,N,25.02.14,11545,개인,독산동
 ,정심아파트,2003,개인, , ,"37,000",23,10,2024,중개거래,서울 금천구,70.84,5,182-1,N,24.11.25,11545,개인,독산동
105,금천현대,2002,개인, , ,"64,000",26,10,2024,중개거래,서울 금천구,84.83,4,711-2,N,24.12.06,11545,개인,독산동
301동,금천롯데캐슬골드파크3차,2018,개인, , ,"88,000",29,10,2024,중개거래,서울 금천구,59.9662,4,1155,N,25.01.13,11545,개인,독산동
 ,더유엘아파트,2022,개인, , ,"41,700",26,10,2024,직거래, ,59.8926,3,1033,N,24.11.15,11545,법인,시흥동
102,금천현대,2002,개인, , ,"56,500",5,10,2024,직거래, ,59.82,14,711-2,N,24.11.13,11545,개인,독산동
101,금강,2000,개인, , ,"57,600",15,10,2024,직거래, ,84.65,5,1008,N,25.01.10,11545,개인,시흥동
108,금천현대,2002,개인, , ,"55,200",23,10,2024,중개거래,서울 금천구,59.82,17,711-2,N,24.12.20,11545,개인,독산동
110,금천롯데캐슬골드파크1차,2016,개인, , ,"108,000",30,11,2024,중개거래,서울 금천구,84.4623,4,1147,N,25.02.04,11545,개인,독산동
522,관악산벽산타운5,2004,개인, , ,"45,900",27,11,2024,중개거래,서울 금천구,59.34,18,1013,N,25.01.24,11545,개인,시흥동
2,무지개,1980,개인, , ,"45,500",26,11,2024,중개거래,서울 금천구,53.79,9,109-1,N,25.03.14,11545,개인,시흥동
101,두산,1998,개인, , ,"60,000",28,11,2024,중개거래,서울 금천구,59.84,13,769,N,25.02.14,11545,개인,가산동
2,무지개,1980,개인, , ,"44,500",26,11,2024,중개거래,서울 금천구,53.79,10,109-1,N,25.02.10,11545,개인,시흥동
독산 오르페움타워,독산오르페움타워,2020,개인, , ,"32,700",19,11,2024,중개거래,서울 금천구,37.806,7,989,N,25.01.07,11545,개인,독산동
1403,독산주공14단지,1990,개인, , ,"42,500",28,11,2024,중개거래,경기 광명시,59.22,1,1088,N,25.02.28,11545,개인,독산동
112,두산,1998,개인, , ,"60,000",13,11,2024,중개거래,서울 금천구,59.84,18,769,N,25.01.24,11545,개인,가산동
 ,두산,1998,개인,24.12.10,O,"60,000",13,11,2024,중개거래,서울 금천구,59.84,18,769,N, ,11545,개인,가산동
111,벽산,2000,개인, , ,"50,500",28,11,2024,중개거래,서울 금천구,84.99,19,1010,N,25.02.06,11545,개인,시흥동
520,관악산벽산타운5,2004,개인, , ,"59,950",8,12,2024,중개거래,서울 금천구,84.97,17,1013,N,25.02.07,11545,개인,시흥동
3,남서울건영2,1989,개인, , ,"25,000",9,12,2024,중개거래,서울 금천구,41.34,13,384-12,N,25.02.07,11545,개인,시흥동
201,금천롯데캐슬골드파크2차201동202동,2017,개인, , ,"85,000",26,12,2024,중개거래,서울 금천구,59.98,10,1150,N,25.03.20,11545,개인,독산동
105,두산,1998,개인, , ,"90,000",30,12,2024,중개거래,서울 금천구,134.95,21,769,N,25.02.27,11545,개인,가산동
116,두산,1998,개인, , ,"69,000",30,12,2024,중개거래,서울 금천구,84.9,13,769,N,25.02.27,11545,개인,가산동
 ,한아마인드,2005,개인, , ,"48,000",28,12,2024,중개거래,서울 금천구,73.81,6,1142,N,25.02.17,11545,개인,독산동
523,관악산벽산타운5,2004,개인, , ,"42,700",28,12,2024,중개거래,서울 금천구,59.34,20,1013,N,25.03.31,11545,개인,시흥동
101,두산,1998,개인, , ,"60,000",23,12,2024,중개거래,서울 금천구,59.84,23,769,N,25.03.05,11545,개인,가산동
 ,라이프,1996,개인, , ,"50,000",26,12,2024,중개거래,서울 금천구,84.74,17,1131,N,25.01.10,11545,개인,독산동
109,삼익,1999,개인, , ,"59,900",19,12,2024,중개거래,서울 금천구,84.96,8,5-13,N,25.03.20,11545,개인,시흥동
 ,보라매 신동아 파밀리에,2016, , , ,"85,000",14,1,2020, , ,84.9,18,1125,N, ,11560, ,대림동
 ,롯데캐슬엠파이어,2005, , , ,"149,000",29,1,2020, , ,120.41,29,36,N, ,11560, ,여의도동
 ,진주,1977, , , ,"145,000",8,1,2020, , ,94.31,6,54,N, ,11560, ,여의도동
 ,리츠뷰,2014, , , ,"59,500",31,1,2020, , ,60.97,11,95-4,N, ,11560, ,양평동6가
 ,현대1,1992, , , ,"61,500",26,1,2020, , ,84.75,12,785-1,N, ,11560, ,대림동
 ,드림리버빌,2002, , , ,"73,000",20,1,2020, , ,74.14,12,378,N, ,11560, ,당산동
 ,신동아,1982, , , ,"60,000",31,1,2020, , ,50.81,14,20,N, ,11560, ,양평동1가
 ,국화맨션,1983, , , ,"94,800",31,1,2020, , ,84.71,3,76-1,N, ,11560, ,문래동3가
